date,agent,call_type,shift,duration_min,crm_response_s,skill_match,delay_cause,resolved,phase,week
2025-04-24,Agent_5,Billing,Night,8.69,1.03,True,Training Gap,False,Baseline,2025-04-21
2025-04-24,Agent_25,Refund,Night,7.82,5.05,False,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_23,Technical,Afternoon,10.81,2.2,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_1,Account,Night,8.91,3.44,False,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_6,Account,Afternoon,4.57,0.83,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_8,Technical,Morning,6.38,3.64,True,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_17,Technical,Morning,9.14,2.73,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_5,Technical,Afternoon,10.43,2.44,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_24,Billing,Morning,6.24,1.97,True,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_23,General Inquiry,Night,6.02,2.3,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_17,Technical,Afternoon,9.7,4.03,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_25,Refund,Morning,9.44,3.3,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_19,General Inquiry,Morning,10.28,2.32,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_5,Technical,Morning,10.8,1.64,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_18,General Inquiry,Morning,5.9,2.53,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_20,Technical,Morning,12.49,3.2,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_28,Account,Afternoon,6.71,2.76,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_22,Technical,Night,7.6,1.87,True,Training Gap,False,Baseline,2025-04-21
2025-04-24,Agent_8,Technical,Night,8.95,0.83,False,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_15,Refund,Morning,6.14,2.57,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_4,Technical,Night,8.83,2.55,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_5,Account,Morning,8.31,3.02,True,External Dependency,True,Baseline,2025-04-21
2025-04-24,Agent_19,General Inquiry,Afternoon,5.53,1.43,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_18,Billing,Night,9.34,2.57,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_11,Billing,Morning,4.65,3.56,False,External Dependency,True,Baseline,2025-04-21
2025-04-24,Agent_10,Billing,Afternoon,9.05,3.33,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_28,General Inquiry,Afternoon,8.55,3.0,True,Training Gap,False,Baseline,2025-04-21
2025-04-24,Agent_7,Technical,Afternoon,8.24,2.97,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_26,Billing,Morning,7.15,3.05,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_11,Technical,Night,7.23,3.12,True,CRM Slowness,False,Baseline,2025-04-21
2025-04-24,Agent_2,Billing,Morning,7.78,0.52,False,CRM Slowness,False,Baseline,2025-04-21
2025-04-24,Agent_29,Account,Afternoon,3.85,4.61,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_26,Technical,Afternoon,9.26,1.69,False,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_2,Billing,Afternoon,8.34,1.95,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_30,Billing,Afternoon,7.91,2.75,False,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_9,Billing,Morning,4.63,2.12,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_4,Billing,Morning,4.42,2.43,False,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_12,Billing,Morning,5.66,2.34,True,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_23,Billing,Afternoon,6.84,0.89,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_25,General Inquiry,Afternoon,4.93,1.81,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_4,Account,Morning,5.15,2.59,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_22,Billing,Morning,5.7,2.23,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_22,Technical,Night,9.6,4.64,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_6,Technical,Night,11.45,1.12,False,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_2,Billing,Afternoon,7.93,1.49,True,Routing Issue,False,Baseline,2025-04-21
2025-04-24,Agent_9,Billing,Morning,10.03,2.42,False,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_21,Technical,Afternoon,6.23,4.94,True,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_25,Billing,Night,6.49,1.88,False,External Dependency,True,Baseline,2025-04-21
2025-04-24,Agent_24,Billing,Night,7.2,3.0,True,CRM Slowness,False,Baseline,2025-04-21
2025-04-24,Agent_22,General Inquiry,Night,5.15,2.9,True,Training Gap,False,Baseline,2025-04-21
2025-04-24,Agent_3,Technical,Afternoon,14.32,2.73,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_25,Billing,Night,7.42,2.32,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_7,Account,Night,7.75,2.86,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_27,Technical,Morning,8.11,3.12,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_2,Technical,Night,9.11,2.37,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_15,Account,Afternoon,6.25,2.4,True,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_15,Account,Night,7.58,3.13,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_30,General Inquiry,Afternoon,5.03,1.52,False,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_25,Account,Afternoon,7.51,2.26,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_16,Technical,Morning,12.65,3.3,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_25,Refund,Morning,7.75,2.27,True,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_21,Billing,Afternoon,5.18,3.49,False,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_20,Technical,Morning,7.81,2.31,False,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_9,Technical,Night,12.42,3.87,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_1,Account,Morning,7.09,2.97,True,External Dependency,True,Baseline,2025-04-21
2025-04-24,Agent_25,Account,Morning,6.6,2.74,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_29,Refund,Afternoon,6.35,3.3,True,Routing Issue,True,Baseline,2025-04-21
2025-04-24,Agent_5,Account,Morning,7.45,3.46,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_15,General Inquiry,Afternoon,6.04,1.05,True,Training Gap,True,Baseline,2025-04-21
2025-04-24,Agent_11,Technical,Night,16.82,3.47,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_20,Technical,Morning,11.26,2.96,False,Script Complexity,False,Baseline,2025-04-21
2025-04-24,Agent_14,Account,Afternoon,6.17,3.17,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_4,General Inquiry,Night,8.4,3.48,True,Script Complexity,True,Baseline,2025-04-21
2025-04-24,Agent_11,Technical,Night,8.82,3.47,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-24,Agent_8,General Inquiry,Morning,3.81,3.8,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_16,General Inquiry,Morning,12.88,2.89,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_3,Refund,Morning,7.01,0.95,False,Routing Issue,False,Baseline,2025-04-21
2025-04-25,Agent_26,Technical,Morning,7.92,3.87,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_9,Technical,Morning,11.56,2.41,True,CRM Slowness,False,Baseline,2025-04-21
2025-04-25,Agent_12,Billing,Night,6.58,2.4,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_2,Account,Morning,5.43,3.66,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_29,General Inquiry,Morning,4.44,2.01,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_1,Account,Night,5.49,1.84,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_12,Technical,Afternoon,11.76,1.12,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_18,Billing,Night,4.41,2.02,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_9,Billing,Afternoon,8.09,0.88,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_26,Technical,Morning,8.56,1.34,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_28,Refund,Morning,5.47,2.89,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_22,Billing,Morning,5.98,1.89,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_17,General Inquiry,Afternoon,5.72,2.34,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_1,Account,Afternoon,8.84,3.05,True,External Dependency,False,Baseline,2025-04-21
2025-04-25,Agent_29,Billing,Afternoon,6.43,2.23,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_27,General Inquiry,Afternoon,9.2,2.3,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_10,Technical,Night,8.45,2.85,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_30,Technical,Morning,10.24,3.29,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_7,Account,Morning,5.47,2.15,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_12,Account,Morning,5.63,3.93,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_23,Refund,Afternoon,9.38,3.4,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_22,Technical,Morning,13.82,1.98,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_6,General Inquiry,Morning,5.32,1.08,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_12,Billing,Afternoon,6.77,2.63,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_4,Technical,Afternoon,9.67,1.58,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_12,Billing,Morning,6.41,1.74,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_12,Technical,Morning,8.67,2.65,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_3,Refund,Morning,7.6,3.1,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_27,Billing,Afternoon,7.32,3.28,True,Training Gap,False,Baseline,2025-04-21
2025-04-25,Agent_21,Technical,Afternoon,7.23,0.87,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_24,General Inquiry,Night,3.82,2.88,False,Training Gap,False,Baseline,2025-04-21
2025-04-25,Agent_8,Refund,Afternoon,8.25,2.23,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_5,General Inquiry,Afternoon,7.03,3.75,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_27,Account,Night,8.54,3.21,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_8,Refund,Night,8.78,3.72,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_15,Technical,Morning,10.44,3.14,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_17,General Inquiry,Afternoon,4.47,3.45,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_25,Billing,Morning,5.96,1.53,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_9,Refund,Morning,8.09,3.87,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_9,Technical,Morning,7.93,3.26,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_25,Technical,Afternoon,8.79,3.18,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_13,Billing,Night,16.95,3.84,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_1,Technical,Afternoon,9.78,2.56,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_29,Account,Night,6.81,1.58,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_5,General Inquiry,Morning,4.08,2.24,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_24,Technical,Morning,9.53,2.41,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_1,General Inquiry,Afternoon,5.4,3.4,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_18,Billing,Afternoon,5.31,1.62,False,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_25,General Inquiry,Night,6.31,2.92,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_12,Refund,Afternoon,8.14,1.59,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_10,General Inquiry,Afternoon,8.21,1.96,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_7,Technical,Morning,11.43,3.21,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_22,Refund,Morning,15.02,2.41,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_7,Technical,Morning,6.03,2.47,True,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_1,Technical,Afternoon,13.17,1.2,True,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_7,Technical,Afternoon,15.75,3.73,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_4,Technical,Afternoon,6.08,0.7,False,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_14,Account,Morning,7.23,2.11,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_9,Technical,Morning,10.64,0.5,True,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_29,Technical,Morning,9.15,2.74,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_9,Billing,Afternoon,7.72,2.98,True,Training Gap,False,Baseline,2025-04-21
2025-04-25,Agent_14,General Inquiry,Afternoon,5.78,3.34,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_2,General Inquiry,Morning,5.74,3.01,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_13,Technical,Afternoon,7.97,1.56,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_13,General Inquiry,Morning,6.75,1.95,True,Script Complexity,False,Baseline,2025-04-21
2025-04-25,Agent_29,Billing,Night,6.11,1.43,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_2,Refund,Morning,6.25,3.12,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_16,Technical,Afternoon,13.32,2.2,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_2,General Inquiry,Afternoon,5.88,3.15,False,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_9,Technical,Morning,10.21,3.63,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_10,General Inquiry,Afternoon,3.18,2.11,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_21,Technical,Afternoon,9.19,3.59,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_5,Billing,Morning,5.18,1.75,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_1,Technical,Morning,13.37,2.56,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_10,Billing,Morning,7.79,4.17,False,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_18,Account,Night,6.83,3.01,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_27,General Inquiry,Morning,21.46,2.23,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_27,Technical,Afternoon,7.45,3.21,False,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_3,Technical,Afternoon,10.63,0.98,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_15,Billing,Morning,9.22,2.58,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_29,Technical,Morning,10.61,1.78,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_3,Account,Afternoon,5.61,1.99,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_23,Refund,Afternoon,6.4,1.55,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_30,Technical,Afternoon,8.41,3.34,True,Training Gap,False,Baseline,2025-04-21
2025-04-25,Agent_2,Billing,Morning,5.15,2.78,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_12,Billing,Afternoon,7.97,2.57,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_13,Technical,Morning,10.04,3.07,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_18,Billing,Afternoon,6.48,1.15,False,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_28,Refund,Morning,9.2,1.85,False,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_4,Account,Afternoon,8.84,4.04,True,Routing Issue,False,Baseline,2025-04-21
2025-04-25,Agent_22,Refund,Night,6.97,2.56,True,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_6,Billing,Morning,10.71,1.3,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_4,General Inquiry,Afternoon,7.22,3.12,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_2,Billing,Morning,4.26,0.5,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_30,Billing,Afternoon,8.15,4.04,False,CRM Slowness,False,Baseline,2025-04-21
2025-04-25,Agent_18,Technical,Morning,7.89,1.2,False,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_18,Billing,Morning,4.58,2.96,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_8,Refund,Afternoon,8.87,1.97,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_2,Technical,Afternoon,11.96,2.83,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_16,Billing,Morning,6.99,3.63,True,Script Complexity,False,Baseline,2025-04-21
2025-04-25,Agent_27,Technical,Morning,14.9,2.68,False,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_27,Technical,Morning,9.91,3.03,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_10,Technical,Morning,9.42,0.7,True,Routing Issue,False,Baseline,2025-04-21
2025-04-25,Agent_22,Account,Afternoon,4.18,0.78,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_7,Technical,Morning,12.02,2.55,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_3,Technical,Night,9.33,2.73,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_29,Refund,Morning,7.54,1.0,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_21,Technical,Night,38.12,2.32,True,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_9,Billing,Morning,7.94,2.77,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_4,Technical,Morning,9.08,2.78,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_25,Technical,Afternoon,9.72,1.64,True,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_3,Billing,Morning,6.19,2.97,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_2,General Inquiry,Morning,2.86,0.5,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_24,Billing,Morning,4.72,0.99,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_8,General Inquiry,Morning,4.97,1.7,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_7,Billing,Afternoon,4.96,3.11,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_28,Refund,Morning,7.54,3.42,True,CRM Slowness,False,Baseline,2025-04-21
2025-04-25,Agent_10,Account,Afternoon,5.91,0.97,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_5,General Inquiry,Night,3.46,0.5,False,Training Gap,False,Baseline,2025-04-21
2025-04-25,Agent_10,Account,Afternoon,8.69,1.91,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_28,Technical,Morning,12.18,3.06,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_19,Technical,Afternoon,8.8,3.86,True,Training Gap,False,Baseline,2025-04-21
2025-04-25,Agent_24,Account,Afternoon,7.93,2.91,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_20,Technical,Morning,17.17,1.4,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_3,Technical,Night,5.07,2.03,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_29,Technical,Morning,12.0,3.2,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_26,Refund,Morning,10.42,2.24,False,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_23,Account,Night,9.09,3.11,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_22,Billing,Morning,8.12,2.48,False,CRM Slowness,False,Baseline,2025-04-21
2025-04-25,Agent_16,Billing,Morning,2.71,2.84,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_28,General Inquiry,Morning,7.42,2.43,False,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_12,Technical,Night,6.06,3.13,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_26,Billing,Afternoon,6.15,2.72,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_17,General Inquiry,Morning,5.31,5.24,True,CRM Slowness,True,Baseline,2025-04-21
2025-04-25,Agent_19,Technical,Afternoon,12.75,2.78,True,External Dependency,False,Baseline,2025-04-21
2025-04-25,Agent_10,Account,Morning,9.2,4.15,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_20,Technical,Morning,8.54,2.86,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_1,Technical,Afternoon,9.25,3.21,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_20,Billing,Morning,4.93,2.78,True,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_20,Billing,Afternoon,10.06,2.54,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_6,Billing,Afternoon,7.97,2.4,True,Script Complexity,True,Baseline,2025-04-21
2025-04-25,Agent_9,Billing,Morning,5.95,3.27,True,External Dependency,True,Baseline,2025-04-21
2025-04-25,Agent_14,Technical,Afternoon,6.36,3.32,False,Training Gap,True,Baseline,2025-04-21
2025-04-25,Agent_16,General Inquiry,Afternoon,4.86,2.87,True,Routing Issue,True,Baseline,2025-04-21
2025-04-25,Agent_16,Billing,Night,7.44,2.09,True,CRM Slowness,False,Baseline,2025-04-21
2025-04-25,Agent_8,Billing,Afternoon,8.84,1.81,True,Training Gap,True,Baseline,2025-04-21
